MUNICIPIO,NOMBRE_MUNICIPIO,SECCION,CASILLA,NOMINAL,PAN,PRI,PRD,PVEM,PT,MC,PANAL,MORENA,PES,PAN_MC,PT_MORENA_PES,PT_MORENA,PT_PES,MORENA_PES,INDEPENDIENTE_1,INDEPENDIENTE_2,INDEPENDIENTE_3,INDEPENDIENTE_4,INDEPENDIENTE_5,INDEPENDIENTE_6,INDEPENDIENTE_7,INDEPENDIENTE_8,INDEPENDIENTE_9,INDEPENDIENTE_10,INDEPENDIENTE_11,INDEPENDIENTE_12,INDEPENDIENTE_13,INDEPENDIENTE_14,INDEPENDIENTE_15,INDEPENDIENTE_16,NO_REG,NULOS
37,JUAREZ,3029,B1,551,89,18,3,8,9,3,4,97,11,0,4,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
37,JUAREZ,3030,B1,150,13,5,0,3,0,0,3,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JUAREZ,3031,B1,128,11,5,3,4,0,1,0,19,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,JUAREZ,3032,B1,675,87,16,3,7,15,7,9,128,5,0,2,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
37,JUAREZ,3033,B1,281,58,7,0,3,5,2,4,67,3,2,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,JUAREZ,3034,B1,273,23,11,2,5,3,3,2,28,2,0,0,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3035,B1,249,32,9,1,5,6,6,3,57,2,2,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,JUAREZ,3036,B1,309,48,17,1,2,5,4,6,64,5,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3037,B1,378,26,13,3,8,8,3,2,70,6,0,3,2,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3038,B1,207,4,6,3,6,2,3,0,39,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3039,B1,290,24,12,1,5,4,2,5,31,5,0,1,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3040,B1,238,11,9,3,2,1,0,1,32,4,0,0,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3041,B1,286,13,6,0,3,6,0,1,53,4,1,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3042,B1,312,8,11,0,3,1,1,0,40,2,1,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3043,B1,184,5,7,2,3,3,0,4,25,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3044,B1,260,14,7,0,4,2,4,5,38,4,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3045,B1,243,7,7,3,0,6,4,3,41,2,0,1,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3046,B1,262,5,8,3,5,3,2,2,50,4,0,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3047,B1,307,11,16,2,5,4,3,0,52,1,0,0,3,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3048,B1,207,8,4,0,5,4,1,2,47,1,1,1,1,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3049,B1,225,3,5,0,4,6,0,2,51,1,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3050,B1,276,5,14,0,2,9,1,3,43,7,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3051,B1,236,3,6,3,4,4,2,0,41,3,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3052,B1,250,9,7,2,3,8,6,0,45,4,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3053,B1,324,15,10,6,5,4,2,0,62,2,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,JUAREZ,3054,B1,216,10,5,2,2,5,3,0,33,1,0,0,2,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3055,B1,179,7,20,0,2,5,0,1,21,3,0,1,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3056,B1,171,11,5,2,3,1,3,1,27,2,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3057,B1,254,7,4,3,3,4,2,2,49,2,0,2,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3058,B1,266,8,15,1,4,3,2,0,47,2,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3059,B1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JUAREZ,3060,B1,296,12,6,0,6,6,4,1,69,2,0,2,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
37,JUAREZ,3061,B1,138,3,9,2,6,2,2,0,17,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,JUAREZ,3062,B1,230,4,14,0,6,2,4,2,40,1,0,1,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3063,B1,255,10,5,1,5,4,1,1,39,1,0,1,1,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3064,B1,300,10,7,1,9,6,1,1,47,2,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,JUAREZ,3065,B1,304,10,9,2,6,11,2,3,57,2,0,2,2,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
37,JUAREZ,3066,B1,283,9,8,2,4,2,4,2,42,1,0,3,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3067,B1,234,1,8,2,6,3,0,0,28,1,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3068,B1,325,7,11,2,9,3,7,1,54,3,0,1,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,JUAREZ,3069,B1,423,6,12,3,5,2,7,2,58,2,0,4,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3070,B1,256,8,9,0,4,12,2,2,36,2,0,3,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3071,B1,232,9,9,2,2,6,0,2,28,1,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3072,B1,296,4,8,2,2,8,0,4,68,1,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3073,B1,203,5,6,1,6,3,2,3,28,3,0,1,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,JUAREZ,3074,B1,263,14,6,1,6,5,1,0,39,2,0,1,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3075,B1,221,5,6,1,7,2,2,1,40,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3076,B1,268,11,12,3,5,7,0,2,28,4,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3077,B1,266,8,21,1,7,3,2,1,33,2,0,3,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3078,B1,427,12,14,1,3,5,3,3,70,2,0,1,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3079,B1,361,6,12,1,4,6,3,1,50,4,0,2,2,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3080,B1,217,10,11,3,2,1,1,0,22,2,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
37,JUAREZ,3081,B1,238,4,8,3,4,3,1,0,40,6,1,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3082,B1,329,4,10,1,9,8,2,0,49,6,0,2,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3083,B1,295,9,10,2,3,4,2,1,36,6,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
37,JUAREZ,3084,B1,302,8,2,3,2,7,1,2,68,3,0,1,1,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3085,B1,344,8,15,5,4,7,1,1,50,3,0,1,1,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
37,JUAREZ,3086,B1,214,5,5,3,0,3,2,1,29,3,0,2,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3087,B1,366,11,7,3,11,4,2,1,51,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
37,JUAREZ,3088,B1,293,7,9,1,3,4,2,2,53,2,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3089,B1,364,8,9,4,8,8,0,3,61,0,0,4,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
37,JUAREZ,3090,B1,286,11,15,2,11,4,1,1,42,0,0,3,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3091,B1,166,4,9,0,3,3,2,1,24,0,0,1,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3092,B1,217,11,7,3,0,8,3,0,32,4,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3093,B1,238,12,8,2,2,6,3,0,29,4,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3094,B1,182,4,4,2,0,4,2,0,37,4,0,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,JUAREZ,3095,B1,205,8,9,2,3,2,3,1,18,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3096,B1,289,6,10,2,10,1,1,3,43,0,0,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3097,B1,282,10,9,3,10,6,5,1,44,3,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3098,B1,205,6,3,2,3,2,1,1,27,2,0,1,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3099,B1,246,7,9,2,5,1,2,0,36,2,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
37,JUAREZ,3100,B1,301,10,14,0,2,5,3,3,54,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,JUAREZ,3101,B1,619,12,29,1,9,26,8,5,96,2,0,5,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
37,JUAREZ,3102,B1,708,24,58,3,7,20,3,9,73,6,0,1,4,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
37,JUAREZ,3103,B1,582,30,12,1,5,12,2,8,79,4,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
37,JUAREZ,3104,B1,710,49,21,4,4,13,3,10,119,4,0,1,2,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3105,B1,728,29,20,0,4,15,1,12,112,5,0,3,0,0,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13
37,JUAREZ,3106,B1,539,17,23,1,4,8,7,6,76,5,0,1,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3106,C1,538,27,27,1,9,12,5,3,80,4,0,0,2,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3107,B1,384,14,17,1,6,7,0,6,63,6,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JUAREZ,3107,C1,384,23,17,2,6,8,2,4,61,6,0,1,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3108,B1,657,47,33,3,6,11,3,6,103,7,0,2,0,0,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
37,JUAREZ,3109,B1,415,18,12,0,2,10,2,9,54,8,0,3,0,0,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3109,C1,414,22,12,3,3,11,0,8,71,8,1,1,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3110,B1,421,22,17,0,2,5,2,3,87,4,0,3,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3110,C1,420,16,16,3,4,12,1,3,71,9,2,6,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3111,B1,484,38,10,3,8,8,3,4,77,5,0,1,1,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3111,C1,484,24,23,1,5,9,6,2,79,6,1,2,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JUAREZ,3112,B1,404,18,12,0,7,11,2,7,65,6,0,3,1,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3112,C1,404,18,11,3,2,9,7,9,61,4,0,1,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3113,B1,477,28,16,3,5,9,3,6,66,4,2,1,0,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
37,JUAREZ,3113,C1,476,16,26,2,4,11,1,2,69,8,0,5,2,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3114,B1,568,25,20,3,5,3,0,6,80,5,0,2,1,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3114,C1,567,23,14,1,10,10,2,6,90,6,1,0,1,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
37,JUAREZ,3115,B1,483,18,13,2,5,2,4,4,64,10,0,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3115,C1,482,26,13,2,6,9,2,7,0,7,0,1,0,0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
37,JUAREZ,3116,B1,619,30,15,1,8,20,3,5,118,3,0,2,0,0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3117,B1,491,30,4,0,9,11,5,7,80,5,0,1,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
37,JUAREZ,3117,C1,490,32,15,2,6,10,1,4,64,5,1,3,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3118,B1,573,23,23,7,8,16,5,10,101,9,3,2,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3118,C1,572,22,11,0,1,8,6,4,100,11,0,0,1,0,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
37,JUAREZ,3119,B1,550,26,13,3,6,14,2,4,70,9,0,3,1,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3119,C1,550,25,12,1,5,18,5,3,81,5,2,2,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
37,JUAREZ,3119,C2,550,30,13,1,6,17,4,6,84,2,0,0,1,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3120,B1,204,4,6,0,0,1,1,2,14,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3121,B1,325,9,4,1,5,3,1,3,62,3,0,3,1,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3122,B1,379,9,8,2,3,8,5,1,69,5,0,2,3,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3123,B1,428,11,10,4,8,8,1,3,59,3,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3124,B1,418,10,24,1,5,9,3,2,53,5,0,1,1,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3125,B1,513,13,16,1,4,15,7,3,60,4,0,5,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
37,JUAREZ,3126,B1,404,14,8,2,8,2,3,6,64,2,0,0,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3127,B1,318,8,9,1,2,6,2,1,48,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3128,B1,379,2,15,1,2,7,2,5,59,5,0,2,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3129,B1,336,10,8,1,5,5,2,3,49,2,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3130,B1,562,14,17,4,14,9,1,3,68,5,0,3,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
37,JUAREZ,3131,B1,495,11,12,3,4,3,0,5,35,1,0,2,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3132,B1,470,17,8,1,10,11,3,3,45,7,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3133,B1,326,15,9,1,9,3,2,1,36,4,0,0,0,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
37,JUAREZ,3134,B1,478,14,20,2,13,10,1,6,52,4,1,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
37,JUAREZ,3135,B1,495,12,13,2,5,2,4,1,81,4,1,1,2,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
37,JUAREZ,3136,B1,393,12,5,2,9,7,2,3,41,3,1,1,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3137,B1,415,7,14,3,9,5,1,5,68,3,0,7,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3138,B1,338,7,7,1,10,8,2,4,47,3,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3139,B1,469,8,11,2,14,5,5,1,37,3,0,1,2,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3140,B1,442,6,12,2,4,8,4,2,56,5,0,1,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3141,B1,302,8,8,0,3,0,2,2,32,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JUAREZ,3142,B1,356,13,16,1,9,9,1,4,36,1,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3143,B1,333,8,18,4,14,2,6,5,36,3,0,1,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JUAREZ,3144,B1,551,10,6,2,3,6,3,0,44,1,0,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3145,B1,245,2,5,2,3,5,2,1,19,1,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,JUAREZ,3146,B1,498,12,12,4,1,7,4,0,50,2,0,1,1,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
37,JUAREZ,3147,B1,415,6,9,1,1,3,2,2,35,1,0,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JUAREZ,3148,B1,539,14,22,3,8,5,4,3,55,4,0,1,0,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3149,B1,471,7,13,1,4,4,3,2,58,4,0,3,0,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
37,JUAREZ,3150,B1,377,8,8,2,4,5,0,2,57,3,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,JUAREZ,3150,C1,376,6,10,4,6,4,2,5,36,1,0,1,1,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3151,B1,543,15,19,2,2,4,4,2,70,2,0,1,1,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
37,JUAREZ,3152,B1,520,10,11,1,5,1,4,1,45,3,0,3,1,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
37,JUAREZ,3153,B1,672,14,23,5,4,9,2,2,64,6,1,1,1,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
37,JUAREZ,3154,B1,547,15,9,2,7,6,1,1,78,3,0,2,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3155,B1,640,20,8,4,10,8,0,5,66,7,0,1,0,0,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3156,B1,537,8,32,3,5,6,2,3,47,3,0,2,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3157,B1,523,9,10,2,7,6,3,2,55,2,0,1,0,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3158,B1,526,13,20,5,3,6,1,3,52,7,0,0,1,0,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3159,B1,539,14,28,0,3,4,5,2,51,3,0,2,2,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
37,JUAREZ,3160,B1,511,7,13,0,5,8,55,2,62,2,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3161,B1,578,19,14,3,6,5,3,2,71,6,0,1,0,0,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
37,JUAREZ,3162,B1,480,8,16,2,7,6,2,6,61,9,0,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
37,JUAREZ,3163,B1,508,12,14,3,11,8,4,3,51,5,0,4,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3164,B1,484,11,21,1,4,7,2,1,63,1,0,3,1,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
37,JUAREZ,3165,B1,441,13,12,0,14,6,1,0,32,2,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3166,B1,566,17,19,0,9,10,0,6,56,3,1,3,1,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
37,JUAREZ,3167,B1,521,19,9,1,6,5,7,4,46,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3168,B1,459,12,20,0,8,4,1,0,48,2,0,0,1,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
37,JUAREZ,3169,B1,531,18,5,6,4,5,3,2,58,5,0,2,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
37,JUAREZ,3170,B1,560,15,13,4,2,6,3,4,67,3,0,2,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,JUAREZ,3171,B1,645,14,15,2,7,6,1,1,83,3,0,6,0,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
37,JUAREZ,3172,B1,636,20,21,4,6,11,2,5,53,3,1,2,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
37,JUAREZ,3173,B1,495,13,12,1,5,8,5,2,59,4,1,2,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3174,B1,530,4,16,4,3,5,4,5,59,4,1,2,1,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
37,JUAREZ,3175,B1,486,9,12,2,5,2,2,1,50,1,0,1,0,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
37,JUAREZ,3176,B1,507,9,20,1,2,5,0,5,43,2,0,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
38,JULIMES,2199,B1,490,108,62,1,0,2,0,0,48,4,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,11
38,JULIMES,2199,C1,490,106,53,0,0,4,1,0,50,3,0,3,1,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,15
38,JULIMES,2200,B1,508,143,41,2,0,2,1,0,55,2,2,4,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,9
38,JULIMES,2200,C1,508,119,47,6,0,2,0,0,68,2,1,1,2,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15
38,JULIMES,2201,B1,426,63,67,3,0,8,0,0,53,1,1,0,1,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,19
38,JULIMES,2203,B1,614,105,114,4,0,4,3,0,53,5,3,2,1,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,15
